tid;kön;ålder;Åldersgrupp_5år;Befolkning;Inflyttade;Utflyttade;Döda;Födda_barn;Födda_Pojkar;Födda_Flickor;Kvinnor_TFR_fil;Inflyttade_Inrikes;Inflyttade_Utrikes;Utflyttade_Inrikes;Utflyttade_Utrikes;Färdigställda_bostäder
2011;Män;26 år;25-29 år;1336.0;207.0;307.0;1.0;0.0;0.0;0.0;0.0;309.0;63.0;496.0;47.0;388
2011;Män;27 år;25-29 år;1247.0;164.0;247.0;1.0;0.0;0.0;0.0;0.0;221.0;62.0;418.0;47.0;388
2011;Män;28 år;25-29 år;1227.0;134.0;200.0;2.0;0.0;0.0;0.0;0.0;196.0;47.0;303.0;55.0;388
2011;Män;29 år;25-29 år;1118.0;117.0;144.0;1.0;0.0;0.0;0.0;0.0;197.0;42.0;216.0;43.0;388
2011;Män;30 år;30-34 år;1080.0;99.0;151.0;1.0;0.0;0.0;0.0;0.0;140.0;35.0;221.0;41.0;388
2011;Män;31 år;30-34 år;1052.0;103.0;121.0;0.0;0.0;0.0;0.0;0.0;138.0;37.0;172.0;32.0;388
2011;Män;32 år;30-34 år;1010.0;62.0;99.0;0.0;0.0;0.0;0.0;0.0;102.0;23.0;149.0;26.0;388
2011;Män;33 år;30-34 år;988.0;91.0;81.0;0.0;0.0;0.0;0.0;0.0;103.0;42.0;121.0;27.0;388
2011;Män;34 år;30-34 år;973.0;62.0;84.0;1.0;0.0;0.0;0.0;0.0;85.0;24.0;108.0;22.0;388
2011;Män;35 år;35-39 år;1000.0;59.0;56.0;1.0;0.0;0.0;0.0;0.0;83.0;23.0;70.0;24.0;388
2011;Män;36 år;35-39 år;956.0;55.0;65.0;1.0;0.0;0.0;0.0;0.0;64.0;30.0;76.0;26.0;388
2011;Män;37 år;35-39 år;1014.0;62.0;51.0;0.0;0.0;0.0;0.0;0.0;79.0;22.0;73.0;20.0;388
2011;Män;38 år;35-39 år;1012.0;39.0;46.0;0.0;0.0;0.0;0.0;0.0;52.0;17.0;55.0;18.0;388
2011;Män;39 år;35-39 år;1008.0;37.0;36.0;1.0;0.0;0.0;0.0;0.0;46.0;22.0;55.0;10.0;388
2011;Män;40 år;40-44 år;1005.0;38.0;47.0;1.0;0.0;0.0;0.0;0.0;48.0;20.0;57.0;21.0;388
2011;Män;41 år;40-44 år;961.0;22.0;40.0;1.0;0.0;0.0;0.0;0.0;38.0;15.0;58.0;6.0;388
2011;Män;42 år;40-44 år;968.0;20.0;30.0;1.0;0.0;0.0;0.0;0.0;22.0;11.0;36.0;9.0;388
2011;Män;43 år;40-44 år;966.0;23.0;23.0;0.0;0.0;0.0;0.0;0.0;31.0;14.0;38.0;6.0;388
2011;Män;44 år;40-44 år;1063.0;23.0;30.0;1.0;0.0;0.0;0.0;0.0;36.0;10.0;39.0;10.0;388
2011;Män;45 år;45-49 år;974.0;19.0;26.0;2.0;0.0;0.0;0.0;0.0;24.0;8.0;37.0;5.0;388
2011;Män;46 år;45-49 år;1062.0;25.0;29.0;1.0;0.0;0.0;0.0;0.0;46.0;9.0;46.0;4.0;388
2011;Män;47 år;45-49 år;1025.0;18.0;26.0;2.0;0.0;0.0;0.0;0.0;26.0;9.0;40.0;4.0;388
2011;Män;48 år;45-49 år;948.0;12.0;24.0;1.0;0.0;0.0;0.0;0.0;31.0;8.0;30.0;11.0;388
2011;Män;49 år;45-49 år;848.0;26.0;21.0;1.0;0.0;0.0;0.0;0.0;35.0;12.0;34.0;9.0;388
2011;Män;50 år;50-54 år;878.0;13.0;15.0;3.0;0.0;0.0;0.0;0.0;20.0;6.0;27.0;5.0;388
2011;Män;51 år;50-54 år;879.0;9.0;16.0;2.0;0.0;0.0;0.0;0.0;20.0;4.0;25.0;3.0;388
2011;Män;52 år;50-54 år;829.0;11.0;19.0;1.0;0.0;0.0;0.0;0.0;17.0;2.0;30.0;3.0;388
2011;Män;53 år;50-54 år;841.0;8.0;18.0;1.0;0.0;0.0;0.0;0.0;12.0;2.0;34.0;0.0;388
2011;Män;54 år;50-54 år;836.0;9.0;23.0;0.0;0.0;0.0;0.0;0.0;14.0;6.0;36.0;6.0;388
2011;Män;55 år;55-59 år;867.0;17.0;16.0;8.0;0.0;0.0;0.0;0.0;28.0;8.0;25.0;3.0;388
2011;Män;56 år;55-59 år;825.0;12.0;15.0;6.0;0.0;0.0;0.0;0.0;17.0;5.0;27.0;7.0;388
2011;Män;57 år;55-59 år;740.0;7.0;15.0;5.0;0.0;0.0;0.0;0.0;16.0;2.0;25.0;2.0;388
2011;Män;58 år;55-59 år;774.0;6.0;16.0;2.0;0.0;0.0;0.0;0.0;14.0;2.0;22.0;5.0;388
2011;Män;59 år;55-59 år;790.0;10.0;11.0;7.0;0.0;0.0;0.0;0.0;15.0;2.0;15.0;2.0;388
2011;Män;60 år;60-64 år;764.0;9.0;13.0;3.0;0.0;0.0;0.0;0.0;16.0;3.0;22.0;1.0;388
2011;Män;61 år;60-64 år;770.0;10.0;17.0;6.0;0.0;0.0;0.0;0.0;13.0;3.0;24.0;1.0;388
2011;Män;62 år;60-64 år;778.0;5.0;8.0;7.0;0.0;0.0;0.0;0.0;12.0;3.0;19.0;1.0;388
2011;Män;63 år;60-64 år;772.0;7.0;14.0;2.0;0.0;0.0;0.0;0.0;22.0;1.0;28.0;1.0;388
2011;Män;64 år;60-64 år;773.0;8.0;16.0;7.0;0.0;0.0;0.0;0.0;14.0;2.0;27.0;0.0;388
2011;Män;65 år;65-69 år;817.0;12.0;11.0;13.0;0.0;0.0;0.0;0.0;27.0;4.0;26.0;1.0;388
2011;Män;66 år;65-69 år;764.0;14.0;11.0;5.0;0.0;0.0;0.0;0.0;19.0;4.0;19.0;0.0;388
2011;Män;67 år;65-69 år;743.0;9.0;11.0;6.0;0.0;0.0;0.0;0.0;14.0;4.0;18.0;0.0;388
2011;Män;68 år;65-69 år;666.0;5.0;12.0;9.0;0.0;0.0;0.0;0.0;10.0;1.0;18.0;2.0;388
2011;Män;69 år;65-69 år;639.0;2.0;5.0;14.0;0.0;0.0;0.0;0.0;10.0;1.0;15.0;0.0;388
2011;Män;70 år;70-74 år;547.0;5.0;5.0;6.0;0.0;0.0;0.0;0.0;13.0;0.0;7.0;1.0;388
2011;Män;71 år;70-74 år;563.0;6.0;1.0;5.0;0.0;0.0;0.0;0.0;10.0;2.0;6.0;0.0;388
2011;Män;72 år;70-74 år;497.0;3.0;3.0;11.0;0.0;0.0;0.0;0.0;8.0;0.0;5.0;1.0;388
2011;Män;73 år;70-74 år;488.0;3.0;4.0;9.0;0.0;0.0;0.0;0.0;7.0;0.0;9.0;0.0;388
2011;Män;74 år;70-74 år;475.0;2.0;2.0;14.0;0.0;0.0;0.0;0.0;5.0;0.0;3.0;0.0;388
2011;Män;75 år;75-79 år;450.0;5.0;0.0;10.0;0.0;0.0;0.0;0.0;9.0;3.0;3.0;0.0;388
2011;Män;76 år;75-79 år;436.0;3.0;6.0;16.0;0.0;0.0;0.0;0.0;6.0;0.0;8.0;0.0;388
2011;Män;77 år;75-79 år;373.0;2.0;2.0;15.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;388
2011;Män;78 år;75-79 år;395.0;2.0;2.0;14.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;388
2011;Män;79 år;75-79 år;340.0;3.0;1.0;12.0;0.0;0.0;0.0;0.0;8.0;0.0;4.0;1.0;388
2011;Män;80 år;80-84 år;317.0;2.0;3.0;17.0;0.0;0.0;0.0;0.0;6.0;0.0;5.0;0.0;388
2011;Män;81 år;80-84 år;342.0;2.0;0.0;14.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;388
2011;Män;82 år;80-84 år;298.0;4.0;1.0;21.0;0.0;0.0;0.0;0.0;4.0;1.0;3.0;0.0;388
2011;Män;83 år;80-84 år;266.0;3.0;0.0;19.0;0.0;0.0;0.0;0.0;4.0;0.0;2.0;0.0;388
2011;Män;84 år;80-84 år;251.0;3.0;1.0;13.0;0.0;0.0;0.0;0.0;6.0;1.0;1.0;0.0;388
2011;Män;85 år;85-89 år;256.0;3.0;2.0;23.0;0.0;0.0;0.0;0.0;7.0;0.0;3.0;0.0;388
2011;Män;86 år;85-89 år;219.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;388
2011;Män;87 år;85-89 år;170.0;2.0;2.0;17.0;0.0;0.0;0.0;0.0;3.0;0.0;4.0;0.0;388
2011;Män;88 år;85-89 år;153.0;2.0;0.0;26.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0;388
2011;Män;89 år;85-89 år;135.0;0.0;1.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;388
2011;Män;90 år;90-94 år;123.0;0.0;1.0;15.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;388
2011;Män;91 år;90-94 år;96.0;2.0;0.0;20.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;388
2011;Män;92 år;90-94 år;65.0;1.0;1.0;21.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;388
2011;Män;93 år;90-94 år;47.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;388
2011;Män;94 år;90-94 år;20.0;1.0;2.0;6.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;388
2011;Män;95 år;95-99 år;18.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;388
2011;Män;96 år;95-99 år;18.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;388
2011;Män;97 år;95-99 år;12.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;388
2011;Män;98 år;95-99 år;6.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;388
2011;Män;99 år;95-99 år;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;388
2011;Män;100 år;100+ år;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;388
2011;Män;100-w år;100+ år;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;388
2011;Män;101 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;388
2011;Män;102 år;100+ år;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;388
2011;Män;103 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;388
2011;Män;104 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;388
2011;Män;105 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;388
2011;Män;106+ år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;388
2011;Män;Totalt;Totalt;74584.0;4390.0;4312.0;542.0;0.0;0.0;0.0;0.0;7202.0;1245.0;7286.0;902.0;388
2012;Båda könen;0 år;0-4 år;1885.0;57.0;55.0;4.0;0.0;0.0;0.0;0.0;45.0;12.0;52.0;3.0;426
2012;Båda könen;1 år;0-4 år;1796.0;108.0;106.0;1.0;0.0;0.0;0.0;0.0;79.0;29.0;99.0;7.0;426
2012;Båda könen;2 år;0-4 år;1792.0;73.0;94.0;0.0;0.0;0.0;0.0;0.0;57.0;16.0;82.0;12.0;426
2012;Båda könen;3 år;0-4 år;1807.0;82.0;47.0;0.0;0.0;0.0;0.0;0.0;57.0;25.0;40.0;7.0;426
2012;Båda könen;4 år;0-4 år;1704.0;62.0;59.0;0.0;0.0;0.0;0.0;0.0;45.0;17.0;46.0;13.0;426
2012;Båda könen;5 år;5-9 år;1751.0;51.0;39.0;0.0;0.0;0.0;0.0;0.0;38.0;13.0;34.0;5.0;426
2012;Båda könen;6 år;5-9 år;1713.0;58.0;43.0;0.0;0.0;0.0;0.0;0.0;40.0;18.0;33.0;10.0;426
2012;Båda könen;7 år;5-9 år;1675.0;45.0;37.0;0.0;0.0;0.0;0.0;0.0;28.0;17.0;24.0;13.0;426
2012;Båda könen;8 år;5-9 år;1603.0;39.0;33.0;0.0;0.0;0.0;0.0;0.0;22.0;17.0;25.0;8.0;426
2012;Båda könen;9 år;5-9 år;1592.0;43.0;44.0;0.0;0.0;0.0;0.0;0.0;28.0;15.0;32.0;12.0;426
2012;Båda könen;10 år;10-14 år;1565.0;40.0;29.0;0.0;0.0;0.0;0.0;0.0;22.0;18.0;23.0;6.0;426
2012;Båda könen;11 år;10-14 år;1481.0;43.0;30.0;0.0;0.0;0.0;0.0;0.0;28.0;15.0;26.0;4.0;426
2012;Båda könen;12 år;10-14 år;1473.0;46.0;22.0;0.0;0.0;0.0;0.0;0.0;24.0;22.0;14.0;8.0;426
2012;Båda könen;13 år;10-14 år;1484.0;29.0;24.0;0.0;0.0;0.0;0.0;0.0;17.0;12.0;19.0;5.0;426
2012;Båda könen;14 år;10-14 år;1424.0;41.0;34.0;0.0;0.0;0.0;0.0;0.0;30.0;11.0;22.0;12.0;426
2012;Båda könen;15 år;15-19 år;1470.0;26.0;22.0;0.0;0.0;0.0;0.0;0.0;17.0;9.0;14.0;8.0;426
2012;Båda könen;16 år;15-19 år;1616.0;53.0;38.0;1.0;0.0;0.0;0.0;0.0;34.0;19.0;31.0;7.0;426
2012;Båda könen;17 år;15-19 år;1733.0;50.0;33.0;1.0;0.0;0.0;0.0;0.0;30.0;20.0;24.0;9.0;426
2012;Båda könen;18 år;15-19 år;1846.0;62.0;44.0;0.0;0.0;0.0;0.0;0.0;51.0;11.0;40.0;4.0;426
2012;Båda könen;19 år;15-19 år;2282.0;578.0;187.0;0.0;0.0;0.0;0.0;0.0;556.0;22.0;168.0;19.0;426
2012;Båda könen;20 år;20-24 år;2767.0;735.0;385.0;0.0;0.0;0.0;0.0;0.0;684.0;51.0;352.0;33.0;426
2012;Båda könen;21 år;20-24 år;3048.0;674.0;424.0;1.0;0.0;0.0;0.0;0.0;639.0;35.0;405.0;19.0;426
2012;Båda könen;22 år;20-24 år;2965.0;575.0;519.0;4.0;0.0;0.0;0.0;0.0;525.0;50.0;494.0;25.0;426
2012;Båda könen;23 år;20-24 år;3024.0;596.0;478.0;0.0;0.0;0.0;0.0;0.0;530.0;66.0;461.0;17.0;426
2012;Båda könen;24 år;20-24 år;2977.0;489.0;587.0;1.0;0.0;0.0;0.0;0.0;424.0;65.0;545.0;42.0;426
2012;Båda könen;25 år;25-29 år;2725.0;422.0;596.0;0.0;0.0;0.0;0.0;0.0;361.0;61.0;554.0;42.0;426
2012;Båda könen;26 år;25-29 år;2488.0;376.0;544.0;0.0;0.0;0.0;0.0;0.0;315.0;61.0;510.0;34.0;426
2012;Båda könen;27 år;25-29 år;2350.0;291.0;422.0;1.0;0.0;0.0;0.0;0.0;233.0;58.0;381.0;41.0;426
2012;Båda könen;28 år;25-29 år;2181.0;268.0;358.0;1.0;0.0;0.0;0.0;0.0;218.0;50.0;318.0;40.0;426
2012;Båda könen;29 år;25-29 år;2192.0;221.0;277.0;1.0;0.0;0.0;0.0;0.0;174.0;47.0;242.0;35.0;426
2012;Båda könen;30 år;30-34 år;2018.0;188.0;233.0;0.0;0.0;0.0;0.0;0.0;149.0;39.0;187.0;46.0;426
2012;Båda könen;31 år;30-34 år;2009.0;177.0;203.0;2.0;0.0;0.0;0.0;0.0;132.0;45.0;171.0;32.0;426
2012;Båda könen;32 år;30-34 år;1952.0;155.0;187.0;2.0;0.0;0.0;0.0;0.0;114.0;41.0;148.0;39.0;426
2012;Båda könen;33 år;30-34 år;1925.0;116.0;129.0;0.0;0.0;0.0;0.0;0.0;81.0;35.0;110.0;19.0;426
2012;Båda könen;34 år;30-34 år;1866.0;104.0;128.0;0.0;0.0;0.0;0.0;0.0;78.0;26.0;100.0;28.0;426
2012;Båda könen;35 år;35-39 år;1884.0;101.0;106.0;2.0;0.0;0.0;0.0;0.0;67.0;34.0;82.0;24.0;426
2012;Båda könen;36 år;35-39 år;1955.0;122.0;90.0;1.0;0.0;0.0;0.0;0.0;89.0;33.0;72.0;18.0;426
2012;Båda könen;37 år;35-39 år;1872.0;82.0;68.0;1.0;0.0;0.0;0.0;0.0;63.0;19.0;56.0;12.0;426
2012;Båda könen;38 år;35-39 år;1966.0;70.0;57.0;1.0;0.0;0.0;0.0;0.0;49.0;21.0;45.0;12.0;426
2012;Båda könen;39 år;35-39 år;1977.0;58.0;58.0;2.0;0.0;0.0;0.0;0.0;38.0;20.0;39.0;19.0;426
2012;Båda könen;40 år;40-44 år;1912.0;73.0;52.0;2.0;0.0;0.0;0.0;0.0;49.0;24.0;43.0;9.0;426
2012;Båda könen;41 år;40-44 år;1922.0;56.0;57.0;4.0;0.0;0.0;0.0;0.0;41.0;15.0;46.0;11.0;426
2012;Båda könen;42 år;40-44 år;1882.0;52.0;58.0;2.0;0.0;0.0;0.0;0.0;38.0;14.0;50.0;8.0;426
2012;Båda könen;43 år;40-44 år;1833.0;40.0;46.0;0.0;0.0;0.0;0.0;0.0;31.0;9.0;36.0;10.0;426
2012;Båda könen;44 år;40-44 år;1848.0;48.0;40.0;1.0;0.0;0.0;0.0;0.0;36.0;12.0;31.0;9.0;426
2012;Båda könen;45 år;45-49 år;2008.0;41.0;37.0;2.0;0.0;0.0;0.0;0.0;27.0;14.0;29.0;8.0;426
2012;Båda könen;46 år;45-49 år;1985.0;46.0;39.0;3.0;0.0;0.0;0.0;0.0;39.0;7.0;34.0;5.0;426
2012;Båda könen;47 år;45-49 år;2032.0;49.0;51.0;4.0;0.0;0.0;0.0;0.0;39.0;10.0;41.0;10.0;426
2012;Båda könen;48 år;45-49 år;1983.0;31.0;32.0;3.0;0.0;0.0;0.0;0.0;27.0;4.0;27.0;5.0;426
2012;Båda könen;49 år;45-49 år;1824.0;43.0;36.0;5.0;0.0;0.0;0.0;0.0;32.0;11.0;31.0;5.0;426
2012;Båda könen;50 år;50-54 år;1753.0;42.0;41.0;3.0;0.0;0.0;0.0;0.0;29.0;13.0;26.0;15.0;426
2012;Båda könen;51 år;50-54 år;1669.0;42.0;45.0;4.0;0.0;0.0;0.0;0.0;34.0;8.0;40.0;5.0;426
2012;Båda könen;52 år;50-54 år;1692.0;35.0;29.0;7.0;0.0;0.0;0.0;0.0;27.0;8.0;25.0;4.0;426
2012;Båda könen;53 år;50-54 år;1617.0;31.0;34.0;4.0;0.0;0.0;0.0;0.0;25.0;6.0;30.0;4.0;426
2012;Båda könen;54 år;50-54 år;1650.0;25.0;20.0;6.0;0.0;0.0;0.0;0.0;17.0;8.0;17.0;3.0;426
2012;Båda könen;55 år;55-59 år;1663.0;13.0;24.0;5.0;0.0;0.0;0.0;0.0;11.0;2.0;19.0;5.0;426
2012;Båda könen;56 år;55-59 år;1661.0;31.0;39.0;6.0;0.0;0.0;0.0;0.0;28.0;3.0;31.0;8.0;426
2012;Båda könen;57 år;55-59 år;1592.0;30.0;33.0;4.0;0.0;0.0;0.0;0.0;24.0;6.0;30.0;3.0;426
2012;Båda könen;58 år;55-59 år;1464.0;17.0;19.0;5.0;0.0;0.0;0.0;0.0;12.0;5.0;16.0;3.0;426
2012;Båda könen;59 år;55-59 år;1592.0;18.0;24.0;7.0;0.0;0.0;0.0;0.0;9.0;9.0;20.0;4.0;426
2012;Båda könen;60 år;60-64 år;1575.0;15.0;15.0;3.0;0.0;0.0;0.0;0.0;14.0;1.0;14.0;1.0;426
2012;Båda könen;61 år;60-64 år;1516.0;17.0;20.0;9.0;0.0;0.0;0.0;0.0;15.0;2.0;19.0;1.0;426
2012;Båda könen;62 år;60-64 år;1514.0;13.0;21.0;8.0;0.0;0.0;0.0;0.0;12.0;1.0;19.0;2.0;426
2012;Båda könen;63 år;60-64 år;1622.0;19.0;19.0;12.0;0.0;0.0;0.0;0.0;16.0;3.0;17.0;2.0;426
2012;Båda könen;64 år;60-64 år;1565.0;14.0;29.0;10.0;0.0;0.0;0.0;0.0;14.0;0.0;28.0;1.0;426
2012;Båda könen;65 år;65-69 år;1568.0;22.0;25.0;5.0;0.0;0.0;0.0;0.0;20.0;2.0;24.0;1.0;426
2012;Båda könen;66 år;65-69 år;1634.0;28.0;24.0;14.0;0.0;0.0;0.0;0.0;23.0;5.0;24.0;0.0;426
2012;Båda könen;67 år;65-69 år;1518.0;15.0;18.0;23.0;0.0;0.0;0.0;0.0;12.0;3.0;16.0;2.0;426
2012;Båda könen;68 år;65-69 år;1516.0;18.0;22.0;14.0;0.0;0.0;0.0;0.0;15.0;3.0;22.0;0.0;426
2012;Båda könen;69 år;65-69 år;1364.0;14.0;17.0;23.0;0.0;0.0;0.0;0.0;14.0;0.0;16.0;1.0;426
2012;Båda könen;70 år;70-74 år;1314.0;11.0;14.0;20.0;0.0;0.0;0.0;0.0;9.0;2.0;14.0;0.0;426
2012;Båda könen;71 år;70-74 år;1159.0;7.0;11.0;21.0;0.0;0.0;0.0;0.0;6.0;1.0;10.0;1.0;426
2012;Båda könen;72 år;70-74 år;1141.0;11.0;15.0;13.0;0.0;0.0;0.0;0.0;9.0;2.0;14.0;1.0;426
2012;Båda könen;73 år;70-74 år;1073.0;14.0;11.0;17.0;0.0;0.0;0.0;0.0;14.0;0.0;11.0;0.0;426
2012;Båda könen;74 år;70-74 år;1048.0;9.0;3.0;26.0;0.0;0.0;0.0;0.0;9.0;0.0;2.0;1.0;426
2012;Båda könen;75 år;75-79 år;976.0;8.0;4.0;20.0;0.0;0.0;0.0;0.0;8.0;0.0;4.0;0.0;426
2012;Båda könen;76 år;75-79 år;927.0;6.0;7.0;19.0;0.0;0.0;0.0;0.0;5.0;1.0;7.0;0.0;426
2012;Båda könen;77 år;75-79 år;945.0;6.0;8.0;21.0;0.0;0.0;0.0;0.0;5.0;1.0;7.0;1.0;426
2012;Båda könen;78 år;75-79 år;811.0;8.0;7.0;20.0;0.0;0.0;0.0;0.0;8.0;0.0;6.0;1.0;426
2012;Båda könen;79 år;75-79 år;848.0;6.0;3.0;27.0;0.0;0.0;0.0;0.0;5.0;1.0;3.0;0.0;426
2012;Båda könen;80 år;80-84 år;751.0;6.0;7.0;31.0;0.0;0.0;0.0;0.0;6.0;0.0;7.0;0.0;426
2012;Båda könen;81 år;80-84 år;749.0;5.0;5.0;32.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;426
2012;Båda könen;82 år;80-84 år;707.0;7.0;2.0;35.0;0.0;0.0;0.0;0.0;7.0;0.0;2.0;0.0;426
2012;Båda könen;83 år;80-84 år;682.0;2.0;2.0;37.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;426
2012;Båda könen;84 år;80-84 år;613.0;5.0;1.0;45.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;0.0;426
2012;Båda könen;85 år;85-89 år;598.0;1.0;2.0;52.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;426
2012;Båda könen;86 år;85-89 år;583.0;0.0;4.0;63.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;426
2012;Båda könen;87 år;85-89 år;503.0;3.0;3.0;50.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;426
2012;Båda könen;88 år;85-89 år;473.0;4.0;6.0;39.0;0.0;0.0;0.0;0.0;4.0;0.0;6.0;0.0;426
2012;Båda könen;89 år;85-89 år;382.0;1.0;3.0;60.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;426
2012;Båda könen;90 år;90-94 år;339.0;1.0;3.0;54.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;426
2012;Båda könen;91 år;90-94 år;314.0;2.0;0.0;64.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;426
2012;Båda könen;92 år;90-94 år;230.0;0.0;2.0;55.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;426
2012;Båda könen;93 år;90-94 år;171.0;3.0;1.0;34.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;426
2012;Båda könen;94 år;90-94 år;116.0;0.0;0.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;426
2012;Båda könen;95 år;95-99 år;83.0;1.0;0.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;426
2012;Båda könen;96 år;95-99 år;51.0;1.0;0.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;426
2012;Båda könen;97 år;95-99 år;50.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;426
2012;Båda könen;98 år;95-99 år;31.0;0.0;2.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;426
2012;Båda könen;99 år;95-99 år;14.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;426
2012;Båda könen;100 år;100+ år;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;426
2012;Båda könen;100-w år;100+ år;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;426
2012;Båda könen;101 år;100+ år;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;426
2012;Båda könen;102 år;100+ år;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;426
2012;Båda könen;103 år;100+ år;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;426
2012;Båda könen;104 år;100+ år;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;426
2012;Båda könen;105 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;426
2012;Båda könen;106+ år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;426
2012;Båda könen;Totalt;Totalt;148521.0;8472.0;7961.0;1211.0;0.0;0.0;0.0;0.0;7059.0;1413.0;7060.0;901.0;426
2012;Kvinnor;0 år;0-4 år;901.0;19.0;31.0;2.0;0.0;0.0;0.0;0.0;45.0;12.0;52.0;3.0;426
2012;Kvinnor;1 år;0-4 år;846.0;45.0;52.0;1.0;0.0;0.0;0.0;0.0;79.0;29.0;99.0;7.0;426
2012;Kvinnor;2 år;0-4 år;867.0;37.0;41.0;0.0;0.0;0.0;0.0;0.0;57.0;16.0;82.0;12.0;426
2012;Kvinnor;3 år;0-4 år;886.0;39.0;19.0;0.0;0.0;0.0;0.0;0.0;57.0;25.0;40.0;7.0;426
2012;Kvinnor;4 år;0-4 år;818.0;30.0;25.0;0.0;0.0;0.0;0.0;0.0;45.0;17.0;46.0;13.0;426
2012;Kvinnor;5 år;5-9 år;887.0;27.0;16.0;0.0;0.0;0.0;0.0;0.0;38.0;13.0;34.0;5.0;426
2012;Kvinnor;6 år;5-9 år;809.0;28.0;23.0;0.0;0.0;0.0;0.0;0.0;40.0;18.0;33.0;10.0;426
2012;Kvinnor;7 år;5-9 år;846.0;21.0;23.0;0.0;0.0;0.0;0.0;0.0;28.0;17.0;24.0;13.0;426
2012;Kvinnor;8 år;5-9 år;727.0;23.0;17.0;0.0;0.0;0.0;0.0;0.0;22.0;17.0;25.0;8.0;426
2012;Kvinnor;9 år;5-9 år;786.0;23.0;27.0;0.0;0.0;0.0;0.0;0.0;28.0;15.0;32.0;12.0;426
