Kommun;År;Indikator;Värde
Jönköping;2013;Inpendling (beräkning Sysselsatta);17.775407009031653
Jönköping;2014;Inpendling (beräkning Sysselsatta);17.926503501552236
Jönköping;2015;Inpendling (beräkning Sysselsatta);17.9754757589488
Jönköping;2016;Inpendling (beräkning Sysselsatta);18.63679238834739
Jönköping;2017;Inpendling (beräkning Sysselsatta);19.12681912681913
Jönköping;2018;Inpendling (beräkning Sysselsatta);19.39994815966822
Jönköping;2019;Inpendling (beräkning Sysselsatta);18.96456999757241
Jönköping;2020;Inpendling (beräkning Sysselsatta);19.310130837255006
Jönköping;2021;Inpendling (beräkning Sysselsatta);19.792519105112742
Jönköping;2022;Inpendling (beräkning Sysselsatta);20.283076028210658
Jönköping;2023;Inpendling (beräkning Sysselsatta);20.04740200546946
Jönköping;2024;Inpendling (beräkning Sysselsatta);20.070250756171333
Jönköping;2025;Inpendling (beräkning Sysselsatta);20.070250756171333
Linköping;2000;Inpendling (beräkning Sysselsatta);19.464668741125646
Linköping;2001;Inpendling (beräkning Sysselsatta);19.762633425393744
Linköping;2002;Inpendling (beräkning Sysselsatta);20.25146395245258
Linköping;2003;Inpendling (beräkning Sysselsatta);20.61116123593013
Linköping;2004;Inpendling (beräkning Sysselsatta);21.013445774606357
Linköping;2005;Inpendling (beräkning Sysselsatta);21.40437689611499
Linköping;2006;Inpendling (beräkning Sysselsatta);21.29243682985023
Linköping;2007;Inpendling (beräkning Sysselsatta);21.794637971913186
Linköping;2008;Inpendling (beräkning Sysselsatta);22.386546686663333
Linköping;2009;Inpendling (beräkning Sysselsatta);22.781302311187385
Linköping;2010;Inpendling (beräkning Sysselsatta);22.834515756475827
Linköping;2011;Inpendling (beräkning Sysselsatta);22.751856635453667
Linköping;2012;Inpendling (beräkning Sysselsatta);22.99292241060582
Linköping;2013;Inpendling (beräkning Sysselsatta);23.076624032966606
Linköping;2014;Inpendling (beräkning Sysselsatta);23.49167383712102
Linköping;2015;Inpendling (beräkning Sysselsatta);23.398704125037096
Linköping;2016;Inpendling (beräkning Sysselsatta);23.21443629311072
Linköping;2017;Inpendling (beräkning Sysselsatta);23.104035577423478
Linköping;2018;Inpendling (beräkning Sysselsatta);23.292730935784917
Linköping;2019;Inpendling (beräkning Sysselsatta);23.33954478903234
Linköping;2020;Inpendling (beräkning Sysselsatta);23.800426763191115
Linköping;2021;Inpendling (beräkning Sysselsatta);24.483933681382293
Linköping;2022;Inpendling (beräkning Sysselsatta);24.78406374501992
Linköping;2023;Inpendling (beräkning Sysselsatta);24.74710529615851
Linköping;2024;Inpendling (beräkning Sysselsatta);24.408727777953203
Linköping;2025;Inpendling (beräkning Sysselsatta);24.408727777953203
Lkpg-Nkpg;2000;Inpendling (beräkning Sysselsatta);18.44979886368349
Lkpg-Nkpg;2001;Inpendling (beräkning Sysselsatta);18.69652804397648
Lkpg-Nkpg;2002;Inpendling (beräkning Sysselsatta);18.993311197728694
Lkpg-Nkpg;2003;Inpendling (beräkning Sysselsatta);19.176604248571685
Lkpg-Nkpg;2004;Inpendling (beräkning Sysselsatta);19.561057871609023
Lkpg-Nkpg;2005;Inpendling (beräkning Sysselsatta);19.877837943632567
Lkpg-Nkpg;2006;Inpendling (beräkning Sysselsatta);19.679273635084314
Lkpg-Nkpg;2007;Inpendling (beräkning Sysselsatta);20.051533229647855
Lkpg-Nkpg;2008;Inpendling (beräkning Sysselsatta);20.717807714167215
Lkpg-Nkpg;2009;Inpendling (beräkning Sysselsatta);21.24363693319759
Lkpg-Nkpg;2010;Inpendling (beräkning Sysselsatta);21.344108113043873
Lkpg-Nkpg;2011;Inpendling (beräkning Sysselsatta);21.184825655837773
Lkpg-Nkpg;2012;Inpendling (beräkning Sysselsatta);21.298123839781642
Lkpg-Nkpg;2013;Inpendling (beräkning Sysselsatta);21.509232467691774
Lkpg-Nkpg;2014;Inpendling (beräkning Sysselsatta);21.939008061989004
Lkpg-Nkpg;2015;Inpendling (beräkning Sysselsatta);21.923379051935683
Lkpg-Nkpg;2016;Inpendling (beräkning Sysselsatta);21.89642478402129
Lkpg-Nkpg;2017;Inpendling (beräkning Sysselsatta);21.721471426775945
Lkpg-Nkpg;2018;Inpendling (beräkning Sysselsatta);21.899008513289036
Lkpg-Nkpg;2019;Inpendling (beräkning Sysselsatta);21.83704373943587
Lkpg-Nkpg;2020;Inpendling (beräkning Sysselsatta);22.16906406438122
Lkpg-Nkpg;2021;Inpendling (beräkning Sysselsatta);22.792611614739645
Lkpg-Nkpg;2022;Inpendling (beräkning Sysselsatta);22.793931121123904
Lkpg-Nkpg;2023;Inpendling (beräkning Sysselsatta);22.595702154906736
Lkpg-Nkpg;2024;Inpendling (beräkning Sysselsatta);22.41248646697943
Lkpg-Nkpg;2025;Inpendling (beräkning Sysselsatta);22.41248646697943
Lund;2000;Inpendling (beräkning Sysselsatta);45.97333043840127
Lund;2001;Inpendling (beräkning Sysselsatta);46.47667382393129
Lund;2002;Inpendling (beräkning Sysselsatta);47.42545542955386
Lund;2003;Inpendling (beräkning Sysselsatta);48.2984544076391
Lund;2004;Inpendling (beräkning Sysselsatta);48.474426957155195
Lund;2005;Inpendling (beräkning Sysselsatta);49.766221534528576
Lund;2006;Inpendling (beräkning Sysselsatta);50.09321461862364
Lund;2007;Inpendling (beräkning Sysselsatta);50.49920282339829
Lund;2008;Inpendling (beräkning Sysselsatta);51.391196962997974
Lund;2009;Inpendling (beräkning Sysselsatta);52.08664884658766
Lund;2010;Inpendling (beräkning Sysselsatta);52.107204401850225
Lund;2011;Inpendling (beräkning Sysselsatta);52.34671100924303
Lund;2012;Inpendling (beräkning Sysselsatta);52.501113916530514
Lund;2013;Inpendling (beräkning Sysselsatta);52.813960644112
Lund;2014;Inpendling (beräkning Sysselsatta);53.54104375207638
Lund;2015;Inpendling (beräkning Sysselsatta);53.504090038869876
Lund;2016;Inpendling (beräkning Sysselsatta);53.78026070763501
Lund;2017;Inpendling (beräkning Sysselsatta);53.94086906722028
Lund;2018;Inpendling (beräkning Sysselsatta);54.597542072630645
Lund;2019;Inpendling (beräkning Sysselsatta);53.77571333775714
Lund;2020;Inpendling (beräkning Sysselsatta);54.72277187739773
Lund;2021;Inpendling (beräkning Sysselsatta);54.97413975089719
Lund;2022;Inpendling (beräkning Sysselsatta);54.947535852638595
Lund;2023;Inpendling (beräkning Sysselsatta);54.48897290485192
Lund;2024;Inpendling (beräkning Sysselsatta);54.89259842519685
Lund;2025;Inpendling (beräkning Sysselsatta);54.89259842519685
Länet exkl Linköping;2000;Inpendling (beräkning Sysselsatta);-5.140355986198254
Länet exkl Linköping;2001;Inpendling (beräkning Sysselsatta);-5.137464744181142
Länet exkl Linköping;2002;Inpendling (beräkning Sysselsatta);-5.161519285368049
Länet exkl Linköping;2003;Inpendling (beräkning Sysselsatta);-5.553101644905388
Länet exkl Linköping;2004;Inpendling (beräkning Sysselsatta);-5.495959877403176
Länet exkl Linköping;2005;Inpendling (beräkning Sysselsatta);-5.691250121024883
Länet exkl Linköping;2006;Inpendling (beräkning Sysselsatta);-5.693286340582825
Länet exkl Linköping;2007;Inpendling (beräkning Sysselsatta);-6.057310503553453
Länet exkl Linköping;2008;Inpendling (beräkning Sysselsatta);-6.3020445467470045
Länet exkl Linköping;2009;Inpendling (beräkning Sysselsatta);-6.833832728801976
Länet exkl Linköping;2010;Inpendling (beräkning Sysselsatta);-6.78438502306914
Länet exkl Linköping;2011;Inpendling (beräkning Sysselsatta);-6.895857789703169
Länet exkl Linköping;2012;Inpendling (beräkning Sysselsatta);-6.977905380102359
Länet exkl Linköping;2013;Inpendling (beräkning Sysselsatta);-7.0036505673624445
Länet exkl Linköping;2014;Inpendling (beräkning Sysselsatta);-7.28995567588091
Länet exkl Linköping;2015;Inpendling (beräkning Sysselsatta);-7.183618391103597
Länet exkl Linköping;2016;Inpendling (beräkning Sysselsatta);-6.916083583226236
Länet exkl Linköping;2017;Inpendling (beräkning Sysselsatta);-7.1183533447684395
Länet exkl Linköping;2018;Inpendling (beräkning Sysselsatta);-7.3602138905202
Länet exkl Linköping;2019;Inpendling (beräkning Sysselsatta);-7.832442040539201
Länet exkl Linköping;2020;Inpendling (beräkning Sysselsatta);-8.047122441096949
Länet exkl Linköping;2021;Inpendling (beräkning Sysselsatta);-7.8887117371033915
Länet exkl Linköping;2022;Inpendling (beräkning Sysselsatta);-8.514402527411262
Länet exkl Linköping;2023;Inpendling (beräkning Sysselsatta);-8.918750185807296
Länet exkl Linköping;2024;Inpendling (beräkning Sysselsatta);-8.567451278157428
Länet exkl Linköping;2025;Inpendling (beräkning Sysselsatta);-8.567451278157428
Länet exkl Norrköping;2000;Inpendling (beräkning Sysselsatta);-1.8352802058198436
Länet exkl Norrköping;2001;Inpendling (beräkning Sysselsatta);-1.833506431253495
Länet exkl Norrköping;2002;Inpendling (beräkning Sysselsatta);-1.4937402190923317
Länet exkl Norrköping;2003;Inpendling (beräkning Sysselsatta);-1.4896604240534945
Länet exkl Norrköping;2004;Inpendling (beräkning Sysselsatta);-1.5201082084270459
Länet exkl Norrköping;2005;Inpendling (beräkning Sysselsatta);-1.3983421797733313
Länet exkl Norrköping;2006;Inpendling (beräkning Sysselsatta);-1.346944125334423
Länet exkl Norrköping;2007;Inpendling (beräkning Sysselsatta);-1.5378435325683275
Länet exkl Norrköping;2008;Inpendling (beräkning Sysselsatta);-1.651640275778468
Länet exkl Norrköping;2009;Inpendling (beräkning Sysselsatta);-1.97160760654922
Länet exkl Norrköping;2010;Inpendling (beräkning Sysselsatta);-2.10100113278021
Länet exkl Norrköping;2011;Inpendling (beräkning Sysselsatta);-2.140974967061924
Länet exkl Norrköping;2012;Inpendling (beräkning Sysselsatta);-1.910743313137284
Länet exkl Norrköping;2013;Inpendling (beräkning Sysselsatta);-1.963501626526236
Länet exkl Norrköping;2014;Inpendling (beräkning Sysselsatta);-1.8062350050793607
Länet exkl Norrköping;2015;Inpendling (beräkning Sysselsatta);-1.794065673590757
Länet exkl Norrköping;2016;Inpendling (beräkning Sysselsatta);-1.8002818798469793
Länet exkl Norrköping;2017;Inpendling (beräkning Sysselsatta);-1.9831307333958121
Länet exkl Norrköping;2018;Inpendling (beräkning Sysselsatta);-2.0536100302637266
Länet exkl Norrköping;2019;Inpendling (beräkning Sysselsatta);-1.928432557406337
Länet exkl Norrköping;2020;Inpendling (beräkning Sysselsatta);-1.8544822184757934
Länet exkl Norrköping;2021;Inpendling (beräkning Sysselsatta);-1.585939734290097
Länet exkl Norrköping;2022;Inpendling (beräkning Sysselsatta);-1.613775292763137
Länet exkl Norrköping;2023;Inpendling (beräkning Sysselsatta);-1.509208248071777
Länet exkl Norrköping;2024;Inpendling (beräkning Sysselsatta);-1.5130813217954557
Länet exkl Norrköping;2025;Inpendling (beräkning Sysselsatta);-1.5130813217954557
Malmö;2000;Inpendling (beräkning Sysselsatta);37.660428520287304
Malmö;2001;Inpendling (beräkning Sysselsatta);37.50492283228189
Malmö;2002;Inpendling (beräkning Sysselsatta);38.00656038740347
Malmö;2003;Inpendling (beräkning Sysselsatta);37.76537328354704
Malmö;2004;Inpendling (beräkning Sysselsatta);37.7115139593625
Malmö;2005;Inpendling (beräkning Sysselsatta);38.56879423319412
Malmö;2006;Inpendling (beräkning Sysselsatta);38.34248801950509
Malmö;2007;Inpendling (beräkning Sysselsatta);39.06495389199855
Malmö;2008;Inpendling (beräkning Sysselsatta);39.451623361585845
Malmö;2009;Inpendling (beräkning Sysselsatta);39.7009353324694
Malmö;2010;Inpendling (beräkning Sysselsatta);39.47528586043018
Malmö;2011;Inpendling (beräkning Sysselsatta);39.09364909864085
Malmö;2012;Inpendling (beräkning Sysselsatta);38.8131933586479
Malmö;2013;Inpendling (beräkning Sysselsatta);38.55996955953382
Malmö;2014;Inpendling (beräkning Sysselsatta);38.289413971500316
Malmö;2015;Inpendling (beräkning Sysselsatta);38.33613366388984
Malmö;2016;Inpendling (beräkning Sysselsatta);38.51048116798273
Malmö;2017;Inpendling (beräkning Sysselsatta);39.05990154076587
Malmö;2018;Inpendling (beräkning Sysselsatta);38.98966457079634
Malmö;2019;Inpendling (beräkning Sysselsatta);38.61007686451195
Malmö;2020;Inpendling (beräkning Sysselsatta);38.914918427162235
Malmö;2021;Inpendling (beräkning Sysselsatta);39.12339295414763
Malmö;2022;Inpendling (beräkning Sysselsatta);39.225860605309094
Malmö;2023;Inpendling (beräkning Sysselsatta);38.97558210929014
Malmö;2024;Inpendling (beräkning Sysselsatta);39.355990296654625
Malmö;2025;Inpendling (beräkning Sysselsatta);39.355990296654625
Norrköping;2000;Inpendling (beräkning Sysselsatta);17.213913875246032
Norrköping;2001;Inpendling (beräkning Sysselsatta);17.4127206701902
Norrköping;2002;Inpendling (beräkning Sysselsatta);17.460458661732524
Norrköping;2003;Inpendling (beräkning Sysselsatta);17.40472797690818
Norrköping;2004;Inpendling (beräkning Sysselsatta);17.786504305220305
Norrköping;2005;Inpendling (beräkning Sysselsatta);17.983626329447024
Norrköping;2006;Inpendling (beräkning Sysselsatta);17.682330124726438
Norrköping;2007;Inpendling (beräkning Sysselsatta);17.90779530004486
Norrköping;2008;Inpendling (beräkning Sysselsatta);18.652689465543908
Norrköping;2009;Inpendling (beräkning Sysselsatta);19.31237963993569
Norrköping;2010;Inpendling (beräkning Sysselsatta);19.496983948471527
Norrköping;2011;Inpendling (beräkning Sysselsatta);19.24371708552763
Norrköping;2012;Inpendling (beräkning Sysselsatta);19.178625097016035
Norrköping;2013;Inpendling (beräkning Sysselsatta);19.539874303949983
Norrköping;2014;Inpendling (beräkning Sysselsatta);19.94004952430601
Norrköping;2015;Inpendling (beräkning Sysselsatta);20.028898521729467
Norrköping;2016;Inpendling (beräkning Sysselsatta);20.214041885782823
Norrköping;2017;Inpendling (beräkning Sysselsatta);19.966979362101313
Norrköping;2018;Inpendling (beräkning Sysselsatta);20.12222123815428
Norrköping;2019;Inpendling (beräkning Sysselsatta);19.87360670232349
Norrköping;2020;Inpendling (beräkning Sysselsatta);20.031039985944158
Norrköping;2021;Inpendling (beräkning Sysselsatta);20.58189501334818
Norrköping;2022;Inpendling (beräkning Sysselsatta);20.171890091124144
Norrköping;2023;Inpendling (beräkning Sysselsatta);19.712945459637332
Norrköping;2024;Inpendling (beräkning Sysselsatta);19.750747336954234
Norrköping;2025;Inpendling (beräkning Sysselsatta);19.750747336954234
Sex till tolv;2000;Inpendling (beräkning Sysselsatta);22.65797580203879
Sex till tolv;2001;Inpendling (beräkning Sysselsatta);22.396826626741216
Sex till tolv;2002;Inpendling (beräkning Sysselsatta);22.851159699348067
Sex till tolv;2003;Inpendling (beräkning Sysselsatta);22.993556163138486
Sex till tolv;2004;Inpendling (beräkning Sysselsatta);23.401942065879812
Sex till tolv;2005;Inpendling (beräkning Sysselsatta);23.897109168354365
Sex till tolv;2006;Inpendling (beräkning Sysselsatta);23.9775014166552
Sex till tolv;2007;Inpendling (beräkning Sysselsatta);24.40735343368423
Sex till tolv;2008;Inpendling (beräkning Sysselsatta);24.931170373569422
Sex till tolv;2009;Inpendling (beräkning Sysselsatta);25.350936291565528
Sex till tolv;2010;Inpendling (beräkning Sysselsatta);25.620942230335896
Sex till tolv;2011;Inpendling (beräkning Sysselsatta);25.52522087809016
Sex till tolv;2012;Inpendling (beräkning Sysselsatta);25.66741308597328
Sex till tolv;2013;Inpendling (beräkning Sysselsatta);25.813200635959827
Sex till tolv;2014;Inpendling (beräkning Sysselsatta);26.10049680444738
Sex till tolv;2015;Inpendling (beräkning Sysselsatta);26.037410191625852
Sex till tolv;2016;Inpendling (beräkning Sysselsatta);26.1808858244902
Sex till tolv;2017;Inpendling (beräkning Sysselsatta);26.161023397753848
Sex till tolv;2018;Inpendling (beräkning Sysselsatta);26.428763446096788
Sex till tolv;2019;Inpendling (beräkning Sysselsatta);26.120172896974303
Sex till tolv;2020;Inpendling (beräkning Sysselsatta);26.757073234302624
Sex till tolv;2021;Inpendling (beräkning Sysselsatta);27.341005157094322
Sex till tolv;2022;Inpendling (beräkning Sysselsatta);27.23538068201407
Sex till tolv;2023;Inpendling (beräkning Sysselsatta);27.064190407500906
Sex till tolv;2024;Inpendling (beräkning Sysselsatta);27.28625836446988
Sex till tolv;2025;Inpendling (beräkning Sysselsatta);27.28625836446988
Sex till tolv minus tio;2000;Inpendling (beräkning Sysselsatta);23.527458935722027
Sex till tolv minus tio;2001;Inpendling (beräkning Sysselsatta);23.201714021942035
Sex till tolv minus tio;2002;Inpendling (beräkning Sysselsatta);23.709412894399172
Sex till tolv minus tio;2003;Inpendling (beräkning Sysselsatta);23.86725499435948
Sex till tolv minus tio;2004;Inpendling (beräkning Sysselsatta);24.26955597241318
Sex till tolv minus tio;2005;Inpendling (beräkning Sysselsatta);24.792199709563654
Sex till tolv minus tio;2006;Inpendling (beräkning Sysselsatta);24.927004165056466
Sex till tolv minus tio;2007;Inpendling (beräkning Sysselsatta);25.38845394548362
Sex till tolv minus tio;2008;Inpendling (beräkning Sysselsatta);25.876713959615515
Sex till tolv minus tio;2009;Inpendling (beräkning Sysselsatta);26.257991406832602
Sex till tolv minus tio;2010;Inpendling (beräkning Sysselsatta);26.546500607783752
Sex till tolv minus tio;2011;Inpendling (beräkning Sysselsatta);26.47373387857817
Sex till tolv minus tio;2012;Inpendling (beräkning Sysselsatta);26.6414003708147
Sex till tolv minus tio;2013;Inpendling (beräkning Sysselsatta);26.75657345448224
Sex till tolv minus tio;2014;Inpendling (beräkning Sysselsatta);27.01780260671497
Sex till tolv minus tio;2015;Inpendling (beräkning Sysselsatta);26.942901035161015
Sex till tolv minus tio;2016;Inpendling (beräkning Sysselsatta);27.09013330084189
Sex till tolv minus tio;2017;Inpendling (beräkning Sysselsatta);27.10886127118508
Sex till tolv minus tio;2018;Inpendling (beräkning Sysselsatta);27.387567324955114
Sex till tolv minus tio;2019;Inpendling (beräkning Sysselsatta);27.06249699344462
Sex till tolv minus tio;2020;Inpendling (beräkning Sysselsatta);27.770059890802923
Sex till tolv minus tio;2021;Inpendling (beräkning Sysselsatta);28.358462345164316
Sex till tolv minus tio;2022;Inpendling (beräkning Sysselsatta);28.287419057586384
