basområde,tid,Barnfattigdom,Behöriga gymnasiets yrkesprogram,Bilinnehav,Boende per hushåll,Bostadsrätt,Ej självförsörjande,Ekonomiskt bistånd totalt,Ensamstående hushåll,Flera bilar,Folkmängd,Förgymnasial utbildning,Förgymnasial utbildning kvinnor,Förgymnasial utbildning män,Förvärvsinkomst (tkr),Förvärvsinkomst (tkr) kvinnor,Förvärvsinkomst (tkr) män,Gini-koefficient,Gymnasieexamen inom 3-5 år,Hyresrätt,Ingår,Inskrivna arbetslösa,Inskrivna förskolebarn,Kvarboende minst ett år,Kvarboende minst fem år,Kvarboende minst tre år,Kvinnors andel förvärvsinkomst,Kvinnors andel nettoinkomst,Kvm per hushåll,Kvm per person,Kvot mellan dag- och nattbefolkning,Kvot mellan in- och utflyttning inom kommunen,Kvot mellan in- och utflyttning inom kommunen av förvärvsarbetande,Kvot mellan in-och utflyttning totalt,Kvot mellan inrikes in- och utflyttning av förvärvsarbetande,Kön,Låg ekonomisk standard,Låg inkomststandard,Lång eftergymnasial utbildning,Långvarigt ekonomiskt bistånd,Meritvärde grundskolan,Nettoinkomst (tkr),Nettoinkomst (tkr) kvinnor,Nettoinkomst (tkr) män,"Nettoinkomst, andel",Ohälsotal 50-64 år,Index: Samlat SEI (16 indikatorer),SEIsnitt medel,Skolungdomar 6-15 år,Små bostäder,Sysselsättningsgrad,Sysselsättningsgrad kvinnor,Sysselsättningsgrad män,Trångbodda hushåll,UVAS,Utländsk bakgrund,Utländsk bakgrund kvinnor,Utländsk bakgrund män,Utrikes födda,Valdeltagande,Äganderätt,Äldre 80+ år,Befolkning 0-19 år,Befolkning 20-64 år,Befolkning 65+ år,Befolkningsförändring,Bostadsrätter,Bostäder,Döda,Födda,Förgymnasial utb,Förvärvsarbetande dagbefolkning,Förvärvsarbetande nattbefolkning,Gymnasial utb,Hushåll,Hushåll ensamstående,Hushåll sammanboende,Hushåll övriga,Hyresrätter,Inflyttning,Inflyttning annat län,Inflyttning av förvärvsarbetande från annat basområde,Inflyttning egen kommun,Inflyttning inom länet,Invandring,Invånarantal,Kort eftergymnasial utb,Lång eftergymnasial utb,Nybyggda bostadsrätter,Nybyggda bostäder,Nybyggda hyresrätter,Nybyggda äganderätter,Uppgift saknas utb,Utflyttning,Utflyttning annat län,Utflyttning av förvärvsarbetande till annat basområde,Utflyttning egen kommun,Utflyttning inom länet,Utvandring,Äganderätter,Försörjningskvot,Nettopendling,Inrikes inflyttning,Inrikes utflyttning,Flyttningsnetto,Flyttningsnetto inom kommunen,Inrikes flyttningsnetto,Migrationsnetto,Födelseöverskott,Nettoflyttning förvärvsarbetande,Index: Ekonomisk Utsatthet,Index: Socialt & Humankapital,Index: Fysisk Bostadssegregation,Index: Demografisk Koncentration,KodNyko4,Stadsdelskod_(Nyko3),Stadsdel,Karaktär_bas,Karaktär_detalj,SEI_indikatorer16,Inkluderad,Områdestyp
Kungsberget,2017,25.0,85.7,44.6,1.55,31.72,29.3,2.6,67.5,5.6,2282.0,6.999,5.488,8.342,308.5,279.8,346.4,0.359,70.5,58.5,1.0,3.7,74.0,75.153,37.117,50.745,80.774,81.54,60.8,39.3,0.318,0.872,0.886,1.017,0.93,48.642,14.7,4.7,30.752,1.0,192.0,233.7,212.9,261.1,99.025,40.6,2.625,3.0,4.119,59.7,79.289,76.829,81.473,9.6,4.4,17.266,17.387,17.15,14.855,80.417,4.973,3.9,232.0,1743.0,307.0,26.0,552.0,1644.0,11.0,26.0,122.0,457.0,1436.0,712.0,1488.0,1004.0,391.0,93.0,1018.0,587.0,154.0,209.0,321.0,71.0,41.0,2282.0,337.0,536.0,92.0,92.0,40.0,,36.0,577.0,123.0,236.0,368.0,69.0,17.0,74.0,0.309,-979.0,225.0,192.0,10.0,-47.0,33.0,24.0,15.0,-27.0,-0.104,0.982,5.981,0.262,1221.0,122.0,Tannefors,Stadsdel,Inre staden,3,1,Standard
Kungsberget,2018,22.9,85.7,45.6,1.54,32.643,28.0,2.5,67.1,4.7,2203.0,6.804,5.5,7.956,325.6,291.3,358.1,0.381,42.5,57.2,1.0,4.6,80.5,76.85,37.449,50.885,81.346,81.134,60.7,39.5,0.356,0.709,0.768,0.854,0.841,48.252,15.3,4.7,31.613,1.0,220.0,243.6,218.9,269.8,100.0,36.5,2.688,3.0,3.677,60.7,78.827,75.375,81.878,10.3,5.3,18.021,17.498,18.509,15.161,82.051,5.107,3.858,206.0,1705.0,292.0,-79.0,552.0,1654.0,11.0,23.0,116.0,495.0,1390.0,684.0,1449.0,973.0,393.0,83.0,1028.0,526.0,132.0,202.0,287.0,51.0,56.0,2203.0,321.0,539.0,92.0,92.0,40.0,,45.0,616.0,128.0,263.0,405.0,61.0,22.0,74.0,0.292,-895.0,183.0,189.0,-90.0,-118.0,-6.0,34.0,12.0,-61.0,0.128,0.885,5.991,0.304,1221.0,122.0,Tannefors,Stadsdel,Inre staden,3,1,Standard
Kungsberget,2019,23.2,90.9,45.7,1.55,35.216,26.7,2.5,65.7,4.8,2425.0,5.863,5.427,6.244,340.3,306.3,370.9,0.386,38.5,55.9,1.0,3.6,77.0,69.278,33.649,44.825,82.583,81.65,61.3,39.5,0.374,1.219,1.266,1.355,1.329,48.247,14.3,4.7,32.114,1.0,240.0,258.9,233.6,286.1,102.535,36.7,2.75,3.0,3.381,58.4,80.42,77.829,82.679,9.3,3.9,19.175,18.547,19.761,15.959,82.051,4.632,3.546,240.0,1859.0,326.0,222.0,679.0,1778.0,14.0,34.0,109.0,583.0,1558.0,743.0,1576.0,1036.0,465.0,75.0,1026.0,767.0,162.0,314.0,467.0,81.0,57.0,2425.0,356.0,597.0,92.0,92.0,40.0,,54.0,566.0,113.0,248.0,383.0,51.0,19.0,73.0,0.304,-975.0,243.0,164.0,201.0,84.0,79.0,38.0,20.0,66.0,-0.346,0.884,6.379,0.392,1221.0,122.0,Tannefors,Stadsdel,Inre staden,3,1,Standard
Kungsberget,2020,23.5,91.7,46.4,1.53,38.713,26.4,1.8,67.3,4.7,2599.0,5.9,5.139,6.578,354.1,318.4,380.3,0.375,71.5,52.7,1.0,4.2,71.5,69.912,30.281,40.554,83.723,82.868,62.5,40.8,0.31,1.279,1.278,1.224,1.287,48.865,13.4,4.7,32.526,1.2,215.0,266.4,240.4,290.1,104.185,29.1,2.75,3.0,4.194,56.5,80.736,78.266,82.936,8.0,4.2,19.931,19.37,20.467,15.852,82.051,4.269,3.424,267.0,1983.0,349.0,174.0,762.0,1866.0,8.0,33.0,117.0,517.0,1670.0,801.0,1710.0,1150.0,499.0,61.0,1031.0,814.0,177.0,377.0,550.0,69.0,18.0,2599.0,372.0,645.0,105.0,105.0,40.0,,48.0,665.0,139.0,295.0,430.0,75.0,21.0,73.0,0.311,-1153.0,246.0,214.0,149.0,120.0,32.0,-3.0,25.0,82.0,-0.328,0.621,5.904,0.409,1221.0,122.0,Tannefors,Stadsdel,Inre staden,3,1,Standard
Kungsberget,2021,23.1,100.0,48.3,1.51,38.44,25.1,1.7,67.8,5.5,2639.0,6.014,4.968,6.906,368.2,333.0,390.8,0.394,95.0,53.5,1.0,4.5,85.5,75.256,29.14,40.28,85.21,83.072,62.8,41.7,0.352,0.99,1.07,1.021,1.102,48.049,15.0,4.7,32.853,0.7,260.5,282.8,254.7,306.6,105.326,23.5,3.188,3.0,4.017,56.5,81.213,79.05,83.057,7.0,3.8,17.923,17.35,18.454,14.21,82.051,4.24,3.183,257.0,2012.0,370.0,40.0,764.0,1911.0,10.0,33.0,121.0,600.0,1706.0,787.0,1769.0,1199.0,512.0,58.0,1072.0,668.0,167.0,291.0,411.0,70.0,20.0,2639.0,411.0,661.0,105.0,105.0,40.0,,32.0,654.0,138.0,272.0,415.0,59.0,42.0,75.0,0.312,-1106.0,237.0,197.0,14.0,-4.0,40.0,-22.0,23.0,19.0,-0.329,0.431,5.253,0.144,1221.0,122.0,Tannefors,Stadsdel,Inre staden,3,1,Standard
Kungsberget,2022,19.0,90.0,45.3,1.48,37.971,25.9,1.2,69.3,5.0,2648.0,5.682,4.307,6.903,372.8,339.1,400.8,0.395,89.0,53.3,1.0,3.5,78.5,78.361,29.569,45.128,84.606,83.36,62.6,42.2,0.871,0.874,0.943,0.991,0.982,49.018,14.1,4.3,33.745,0.6,267.0,289.4,262.0,314.3,103.579,24.7,2.933,3.0,3.927,56.0,81.917,80.147,83.489,6.7,4.5,17.598,17.565,17.63,13.973,80.356,4.157,3.361,243.0,2024.0,381.0,9.0,764.0,1911.0,10.0,21.0,115.0,1507.0,1730.0,763.0,1804.0,1251.0,501.0,52.0,1072.0,582.0,110.0,264.0,354.0,72.0,46.0,2648.0,427.0,683.0,105.0,40.0,40.0,,36.0,587.0,122.0,280.0,405.0,42.0,18.0,75.0,0.308,-223.0,182.0,164.0,-5.0,-51.0,18.0,28.0,11.0,-16.0,-0.263,-0.017,5.125,0.075,1221.0,122.0,Tannefors,Stadsdel,Inre staden,3,1,Standard
Kungsberget,2023,19.7,93.8,44.3,1.49,37.556,25.5,0.94,69.7,4.4,2646.0,5.195,4.316,5.976,391.0,353.5,422.6,0.362,89.0,53.3,1.0,3.2,73.0,79.365,30.537,52.305,83.649,83.698,62.7,42.2,1.01,0.867,0.939,0.975,0.962,49.093,13.4,4.5,33.35,0.57,215.0,304.0,279.3,333.7,103.401,23.9,2.875,3.0,3.477,55.6,82.731,81.053,84.22,6.8,4.2,17.196,17.167,17.223,14.059,80.356,4.167,3.25,250.0,2021.0,375.0,-2.0,751.0,1923.0,19.0,29.0,105.0,1770.0,1753.0,773.0,1800.0,1255.0,486.0,59.0,1097.0,555.0,123.0,231.0,327.0,67.0,38.0,2646.0,422.0,674.0,105.0,40.0,40.0,,47.0,569.0,113.0,246.0,377.0,69.0,10.0,75.0,0.309,17.0,190.0,182.0,-14.0,-50.0,8.0,28.0,10.0,-15.0,-0.323,-0.095,5.288,0.026,1221.0,122.0,Tannefors,Stadsdel,Inre staden,3,1,Standard
Kungsberget,2024,12.921,88.9,46.9,1.48,37.983,24.3,0.91,70.0,4.8,2601.0,4.429,3.243,5.461,411.6,370.4,442.5,0.355,89.0,53.3,1.0,3.4,83.5,79.047,34.987,55.017,83.706,82.82,62.9,42.6,0.993,0.95,0.944,0.93,0.98,48.366,11.368,3.4,33.619,0.46,175.5,323.8,293.1,353.9,104.317,24.4,2.938,3.0,3.23,55.5,83.442,82.378,84.369,5.8,3.3,16.186,17.091,15.339,12.918,80.356,4.146,3.306,226.0,1987.0,388.0,-45.0,751.0,1922.0,21.0,19.0,88.0,1724.0,1736.0,799.0,1785.0,1249.0,485.0,51.0,1097.0,571.0,137.0,237.0,340.0,67.0,27.0,2601.0,405.0,668.0,105.0,40.0,40.0,,27.0,614.0,136.0,251.0,358.0,82.0,38.0,74.0,0.309,-12.0,204.0,218.0,-43.0,-18.0,-14.0,-11.0,-2.0,-14.0,-0.634,-0.155,4.998,-0.132,1221.0,122.0,Tannefors,Stadsdel,Inre staden,3,1,Standard
Kungsberget,2025,12.921,80.0,47.3,1.48,37.836,24.3,0.91,70.35,4.8,2600.0,4.15,3.135,4.986,411.6,370.4,442.5,0.355,89.0,53.8,1.0,3.852,83.5,78.692,38.962,54.192,83.706,82.82,62.8,42.6,0.993,0.893,0.9,0.974,0.941,46.885,11.368,3.4,34.767,0.46,175.5,323.8,293.1,353.9,104.317,22.7,2.938,3.0,3.077,55.9,83.442,82.378,84.369,6.1,3.3,17.154,18.212,16.22,13.731,80.356,4.204,3.308,224.0,1976.0,400.0,-1.0,775.0,1928.0,10.0,26.0,82.0,1724.0,1736.0,771.0,1784.0,1255.0,476.0,53.0,1078.0,592.0,134.0,225.0,368.0,68.0,22.0,2600.0,398.0,687.0,105.0,40.0,40.0,,38.0,608.0,126.0,250.0,412.0,53.0,17.0,75.0,0.316,-12.0,202.0,179.0,-16.0,-44.0,23.0,5.0,16.0,-25.0,-0.631,-0.239,5.217,0.003,1221.0,122.0,Tannefors,Stadsdel,Inre staden,3,1,Standard
Kvinneby,2015,17.1,90.9,63.4,2.12,32.199,22.0,2.3,46.8,14.7,1482.0,10.28,10.979,9.508,339.6,289.9,416.1,0.619,92.0,38.7,1.0,5.1,86.5,90.499,62.201,73.342,69.671,65.561,97.3,46.0,0.513,1.232,1.043,1.153,1.05,53.509,15.5,1.3,34.579,1.4,221.5,209.9,175.9,268.3,93.58,58.4,3.188,3.0,12.281,15.0,79.128,75.074,83.607,6.6,7.7,13.9,15.006,12.627,10.931,85.499,27.943,13.563,335.0,642.0,505.0,13.0,232.0,732.0,21.0,16.0,66.0,280.0,546.0,237.0,705.0,330.0,353.0,22.0,303.0,136.0,19.0,49.0,101.0,13.0,3.0,1482.0,97.0,222.0,,1.0,,1.0,20.0,118.0,23.0,47.0,82.0,9.0,4.0,197.0,1.308,-266.0,32.0,32.0,18.0,19.0,0.0,-1.0,-5.0,2.0,0.255,0.811,0.597,-0.091,1471.0,147.0,Hjulsbro,Stadsdel,Yttre staden,3,1,Standard
Kvinneby,2016,17.3,88.2,63.4,2.12,32.189,23.7,2.7,46.5,14.7,1472.0,9.618,10.651,8.517,349.2,298.4,417.5,0.478,95.5,38.6,1.0,5.2,86.5,90.499,62.201,73.342,71.473,65.708,97.3,46.0,0.505,1.028,1.1,1.077,1.058,53.261,14.7,1.3,34.656,1.6,241.5,212.2,178.2,271.2,92.462,62.2,3.063,3.0,12.024,15.0,78.626,76.331,81.073,6.6,7.7,15.014,15.944,13.953,11.617,85.499,28.04,12.84,323.0,655.0,494.0,-10.0,232.0,731.0,36.0,15.0,63.0,284.0,562.0,246.0,699.0,325.0,349.0,25.0,303.0,153.0,18.0,44.0,111.0,13.0,11.0,1472.0,98.0,227.0,,1.0,,1.0,21.0,142.0,16.0,40.0,108.0,12.0,6.0,196.0,1.247,-278.0,31.0,28.0,11.0,3.0,3.0,5.0,-21.0,4.0,0.427,1.005,0.631,-0.036,1471.0,147.0,Hjulsbro,Stadsdel,Yttre staden,3,1,Standard
Kvinneby,2017,18.2,100.0,64.7,2.1,32.761,20.8,2.2,47.2,15.0,1463.0,10.856,12.573,8.974,352.0,311.0,417.0,0.544,93.5,38.3,1.0,3.9,84.0,90.499,62.201,73.342,74.58,68.404,97.4,46.4,0.534,1.127,1.237,1.085,1.196,53.383,15.0,1.3,33.945,0.8,230.5,222.5,185.1,270.6,94.28,55.8,3.313,3.0,12.03,14.4,81.193,78.655,83.974,6.6,7.7,15.516,16.645,14.223,12.098,85.499,27.897,13.26,321.0,654.0,488.0,-9.0,232.0,730.0,33.0,13.0,71.0,308.0,577.0,244.0,699.0,330.0,346.0,23.0,303.0,140.0,15.0,47.0,115.0,7.0,3.0,1463.0,99.0,222.0,,1.0,,1.0,18.0,129.0,17.0,38.0,102.0,7.0,3.0,195.0,1.237,-269.0,22.0,24.0,11.0,13.0,-2.0,0.0,-20.0,9.0,-0.165,1.129,0.526,-0.045,1471.0,147.0,Hjulsbro,Stadsdel,Yttre staden,3,1,Standard
Kvinneby,2018,16.6,88.9,63.5,2.08,32.479,23.1,2.5,48.1,15.0,1453.0,10.853,12.979,8.497,363.5,320.1,441.0,0.536,80.0,38.2,1.0,3.6,87.0,90.915,63.799,75.017,72.585,67.488,97.5,46.9,0.437,1.0,0.672,1.053,0.689,53.544,14.9,1.3,35.039,1.5,233.5,223.2,183.5,271.9,91.626,52.1,3.063,3.0,11.562,14.4,79.535,77.581,81.699,5.7,11.3,15.416,16.967,13.63,12.457,85.262,28.063,14.384,308.0,645.0,500.0,-10.0,232.0,732.0,27.0,9.0,70.0,242.0,554.0,235.0,702.0,338.0,343.0,21.0,303.0,138.0,11.0,43.0,103.0,5.0,19.0,1453.0,93.0,226.0,,1.0,,1.0,21.0,131.0,18.0,64.0,103.0,4.0,6.0,197.0,1.253,-312.0,16.0,22.0,7.0,0.0,-6.0,13.0,-18.0,-21.0,0.53,1.409,0.333,-0.052,1471.0,147.0,Hjulsbro,Stadsdel,Yttre staden,3,1,Standard
Kvinneby,2019,16.7,100.0,62.4,2.07,32.249,22.0,2.5,47.7,13.9,1452.0,10.518,12.121,8.795,380.7,334.2,457.0,0.593,89.0,38.5,1.0,4.6,85.0,90.014,63.361,75.895,73.129,66.19,97.1,47.0,0.362,1.217,1.233,1.063,0.951,52.824,15.0,1.3,35.479,1.5,224.5,234.2,194.2,293.4,92.752,56.4,3.25,3.0,11.157,14.9,81.633,79.394,84.039,5.4,11.0,15.909,16.688,15.036,12.466,85.262,27.864,15.496,305.0,637.0,510.0,-1.0,232.0,732.0,22.0,13.0,67.0,208.0,574.0,231.0,707.0,337.0,353.0,17.0,303.0,135.0,11.0,53.0,112.0,7.0,5.0,1452.0,96.0,226.0,,1.0,,1.0,17.0,127.0,31.0,43.0,92.0,4.0,0.0,197.0,1.279,-366.0,18.0,35.0,8.0,20.0,-17.0,5.0,-9.0,10.0,0.55,1.715,0.497,-0.059,1471.0,147.0,Hjulsbro,Stadsdel,Yttre staden,3,1,Standard
Kvinneby,2020,15.7,93.3,65.2,2.05,32.382,21.3,2.0,49.5,14.3,1430.0,9.718,10.526,8.889,381.4,347.0,446.0,0.508,87.5,38.4,1.0,4.0,88.0,91.049,64.266,76.503,77.803,67.544,97.4,47.6,0.37,1.0,1.068,0.984,0.968,53.497,15.0,1.3,36.05,1.5,242.5,236.7,197.5,292.4,92.569,51.0,3.25,3.0,10.35,14.6,80.564,78.947,82.222,6.0,11.3,15.594,16.471,14.586,12.238,85.262,28.245,14.895,295.0,638.0,497.0,-22.0,232.0,733.0,34.0,14.0,62.0,204.0,552.0,233.0,701.0,347.0,334.0,20.0,303.0,125.0,18.0,47.0,97.0,5.0,5.0,1430.0,97.0,230.0,,1.0,,1.0,16.0,127.0,14.0,44.0,97.0,10.0,6.0,198.0,1.241,-348.0,23.0,24.0,-2.0,0.0,-1.0,-1.0,-20.0,3.0,0.471,1.487,0.36,-0.117,1471.0,147.0,Hjulsbro,Stadsdel,Yttre staden,3,1,Standard
Kvinneby,2021,9.2,82.4,63.0,2.02,31.564,20.8,2.0,50.2,13.6,1404.0,8.562,9.841,7.237,403.9,360.3,479.4,0.554,78.5,38.7,1.0,4.6,86.0,91.667,65.883,76.496,75.156,66.656,97.3,48.1,0.371,1.06,0.872,0.929,0.79,53.989,12.5,1.3,36.834,1.1,234.0,249.5,206.9,310.4,92.924,45.1,3.063,3.0,10.755,14.8,82.068,80.952,83.224,5.3,11.8,15.313,16.755,13.622,12.179,85.262,28.551,15.171,285.0,619.0,500.0,-26.0,232.0,734.0,27.0,9.0,53.0,207.0,558.0,225.0,697.0,350.0,329.0,18.0,303.0,105.0,6.0,41.0,89.0,9.0,1.0,1404.0,98.0,228.0,,1.0,,1.0,15.0,113.0,19.0,47.0,84.0,7.0,3.0,199.0,1.268,-351.0,15.0,26.0,-8.0,5.0,-11.0,-2.0,-18.0,-6.0,0.165,1.203,0.33,-0.163,1471.0,147.0,Hjulsbro,Stadsdel,Yttre staden,3,1,Standard
Kvinneby,2022,11.4,95.2,63.6,2.01,32.102,22.4,1.6,50.4,13.6,1413.0,7.987,8.491,7.468,410.7,363.4,485.0,0.541,80.5,39.1,1.0,4.6,88.0,89.314,65.251,76.575,74.928,71.879,96.9,48.2,0.371,1.784,1.395,1.322,1.071,53.432,12.4,1.3,38.339,1.3,248.0,263.8,223.4,310.8,94.417,49.2,3.063,3.0,10.616,15.3,82.109,81.447,82.792,5.1,10.1,15.711,16.821,14.438,11.89,82.04,28.125,15.428,287.0,626.0,500.0,9.0,232.0,733.0,36.0,8.0,50.0,214.0,577.0,224.0,704.0,355.0,333.0,16.0,303.0,152.0,15.0,53.0,132.0,2.0,3.0,1413.0,96.0,240.0,,1.0,,1.0,16.0,115.0,22.0,38.0,74.0,15.0,4.0,198.0,1.257,-363.0,17.0,37.0,37.0,58.0,-20.0,-1.0,-28.0,15.0,0.347,1.285,0.512,-0.192,1471.0,147.0,Hjulsbro,Stadsdel,Yttre staden,3,1,Standard
Kvinneby,2023,9.2,92.3,62.7,1.99,31.994,22.7,1.5,50.9,12.2,1387.0,7.414,7.788,6.993,436.9,375.2,551.9,0.524,80.5,39.3,1.0,3.5,90.5,90.844,65.97,77.145,67.983,71.302,97.1,48.7,0.35,0.967,0.727,0.984,0.775,53.569,11.4,1.2,39.868,1.14,235.5,268.9,241.0,338.0,91.463,49.2,3.188,3.0,10.454,15.4,82.043,80.997,83.217,5.7,11.0,16.078,17.631,14.286,12.04,82.04,28.264,15.934,283.0,607.0,497.0,-26.0,232.0,732.0,33.0,11.0,45.0,196.0,560.0,202.0,697.0,355.0,326.0,16.0,303.0,121.0,25.0,40.0,88.0,4.0,4.0,1387.0,101.0,242.0,,1.0,,1.0,17.0,123.0,20.0,55.0,91.0,6.0,6.0,197.0,1.285,-364.0,29.0,26.0,-2.0,-3.0,3.0,-2.0,-22.0,-15.0,0.315,1.517,0.584,-0.185,1471.0,147.0,Hjulsbro,Stadsdel,Yttre staden,3,1,Standard
Kvinneby,2024,13.136,84.6,62.0,1.97,32.057,21.4,1.05,51.9,11.6,1383.0,6.71,7.188,6.186,442.4,389.2,542.6,0.469,80.5,39.1,1.0,3.5,90.5,90.456,66.739,75.922,71.729,70.08,96.8,49.2,0.364,0.978,0.977,1.217,1.018,53.001,11.257,1.2,41.408,0.88,208.0,301.2,252.5,360.3,97.036,54.1,3.313,3.0,10.846,15.6,81.997,80.313,83.849,5.2,9.7,14.967,16.508,13.231,10.991,82.04,28.085,16.414,278.0,611.0,494.0,-4.0,232.0,733.0,33.0,4.0,41.0,208.0,571.0,206.0,705.0,366.0,325.0,14.0,303.0,140.0,21.0,43.0,87.0,14.0,18.0,1383.0,93.0,253.0,,1.0,,1.0,18.0,115.0,16.0,44.0,89.0,5.0,5.0,198.0,1.264,-363.0,35.0,21.0,25.0,-2.0,14.0,13.0,-29.0,-1.0,0.016,1.687,0.538,-0.342,1471.0,147.0,Hjulsbro,Stadsdel,Yttre staden,3,1,Standard
Kvinneby,2025,13.136,86.364,61.5,1.96,32.254,21.4,1.05,52.54,11.8,1388.0,7.46,7.599,7.309,442.4,389.2,542.6,0.469,80.5,39.3,1.0,3.201,90.5,90.058,65.85,76.225,71.729,70.08,96.6,49.2,0.364,1.273,1.244,1.254,1.264,53.314,11.257,1.2,40.635,0.88,208.0,301.2,252.5,360.3,97.036,56.3,3.25,3.0,10.375,15.8,81.997,80.313,83.849,5.2,9.7,15.49,16.892,13.889,11.816,82.04,27.746,16.715,272.0,630.0,486.0,5.0,232.0,732.0,29.0,2.0,47.0,208.0,571.0,207.0,710.0,373.0,324.0,13.0,303.0,158.0,18.0,51.0,126.0,9.0,5.0,1388.0,99.0,256.0,,1.0,,1.0,21.0,126.0,19.0,41.0,99.0,3.0,5.0,197.0,1.203,-363.0,27.0,22.0,32.0,27.0,5.0,0.0,-27.0,10.0,-0.124,1.843,0.668,-0.239,1471.0,147.0,Hjulsbro,Stadsdel,Yttre staden,3,1,Standard
Källhemsområdet,2015,3.4,100.0,89.1,2.63,5.141,13.9,0.4,17.5,41.0,1036.0,5.578,5.242,5.906,380.1,334.8,452.9,0.296,100.0,0.5,1.0,1.7,82.0,95.741,72.991,85.189,73.924,72.19,121.4,46.1,0.06,1.105,1.389,1.173,1.12,48.166,2.7,0.3,37.45,0.0,241.0,276.4,235.7,326.5,123.228,25.0,5.563,5.0,12.548,0.0,88.845,87.903,89.764,0.0,13.1,5.502,5.21,5.773,4.44,87.354,94.344,5.598,261.0,502.0,273.0,17.0,20.0,389.0,2.0,10.0,28.0,29.0,487.0,194.0,389.0,68.0,312.0,9.0,2.0,61.0,7.0,25.0,42.0,7.0,5.0,1036.0,90.0,188.0,8.0,3.0,,3.0,2.0,52.0,7.0,18.0,38.0,4.0,3.0,367.0,1.064,-458.0,14.0,11.0,9.0,4.0,3.0,2.0,8.0,7.0,-1.398,-1.161,-4.077,-1.11,4113.0,411.0,Ljungsbro,Tätort,Större tätort,5,1,Standard
Källhemsområdet,2016,4.2,87.5,89.1,2.63,5.089,13.0,0.3,18.3,41.0,1034.0,5.477,4.918,6.024,398.5,336.9,467.2,0.304,67.0,0.5,1.0,1.5,86.0,95.741,72.991,85.189,72.11,73.59,121.4,46.1,0.046,0.714,0.773,0.789,0.828,47.969,3.3,0.3,38.742,0.0,214.0,272.4,234.9,319.2,118.693,22.5,5.313,5.0,13.056,0.0,89.047,86.475,91.566,0.0,13.1,5.803,6.048,5.576,4.739,87.354,94.402,6.383,263.0,493.0,278.0,-2.0,20.0,393.0,3.0,13.0,27.0,22.0,481.0,187.0,393.0,72.0,315.0,6.0,2.0,45.0,12.0,17.0,30.0,0.0,3.0,1034.0,86.0,191.0,8.0,5.0,,5.0,2.0,57.0,6.0,22.0,42.0,9.0,0.0,371.0,1.097,-459.0,12.0,15.0,-12.0,-12.0,-3.0,3.0,10.0,-5.0,-1.414,-1.19,-4.069,-1.128,4113.0,411.0,Ljungsbro,Tätort,Större tätort,5,1,Standard
Källhemsområdet,2017,3.6,100.0,89.1,2.62,5.063,13.7,0.1,18.2,40.8,1033.0,5.521,4.622,6.375,407.4,355.0,484.5,0.3,93.0,0.5,1.0,1.4,78.0,95.741,72.991,85.189,73.271,71.377,121.6,46.5,0.049,1.348,1.385,0.93,0.957,47.725,3.0,0.3,38.65,0.0,202.0,281.1,236.9,331.9,119.11,18.7,5.563,5.0,14.037,0.0,89.571,87.395,91.633,0.0,13.1,5.905,6.288,5.556,4.937,87.354,94.43,6.776,263.0,489.0,281.0,-1.0,20.0,395.0,6.0,8.0,27.0,23.0,467.0,181.0,395.0,72.0,316.0,7.0,2.0,40.0,7.0,18.0,31.0,2.0,0.0,1033.0,90.0,189.0,8.0,4.0,,4.0,2.0,43.0,15.0,13.0,23.0,3.0,2.0,373.0,1.112,-444.0,9.0,18.0,-3.0,8.0,-9.0,-2.0,2.0,5.0,-1.383,-1.239,-4.078,-1.16,4113.0,411.0,Ljungsbro,Tätort,Större tätort,5,1,Standard
Källhemsområdet,2018,4.7,85.7,89.7,2.58,5.013,11.3,0.4,19.5,38.3,1031.0,5.439,5.172,5.691,423.4,375.1,488.3,0.326,78.0,0.5,1.0,2.2,88.0,94.083,74.976,85.839,76.818,71.112,121.8,47.1,0.059,1.1,1.286,1.018,1.065,47.721,3.4,0.3,40.377,0.0,234.0,292.0,244.2,343.4,119.869,21.5,5.313,5.0,14.452,0.0,90.586,89.655,91.463,0.0,11.6,6.499,6.504,6.494,5.335,88.014,94.486,7.081,268.0,478.0,285.0,-2.0,20.0,399.0,8.0,5.0,26.0,28.0,472.0,174.0,399.0,78.0,313.0,8.0,2.0,58.0,6.0,27.0,44.0,6.0,2.0,1031.0,83.0,193.0,8.0,3.0,,3.0,2.0,57.0,16.0,21.0,40.0,0.0,1.0,377.0,1.157,-444.0,12.0,16.0,1.0,4.0,-4.0,1.0,-3.0,6.0,-1.631,-1.001,-4.107,-1.115,4113.0,411.0,Ljungsbro,Tätort,Större tätort,5,1,Standard
