Kommun;NYKO6;Totalt;0-1_år;2-3_år;4-5_år;6_år;7-9_år;10-12_år;13-15_år;16-18_år;19-24_år;25-34_år;35-44_år;45-54_år;55-64_år;65-69_år;70-79_år;80+_år;Y_koordinat;X_koordinat
580;630101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;549887;6483722
580;630101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;548305;6484524
580;630101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;546390;6483733
580;630101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;546296;6482988
580;630101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;547757;6484561
580;630101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;546613;6482749
580;630100;6;0;0;0;0;0;2;1;1;0;0;1;1;0;0;0;0;542799;6483683
580;630100;6;0;0;0;0;0;0;0;3;1;0;1;1;0;0;0;0;543342;6483348
580;630100;5;0;0;1;0;1;1;0;0;0;0;2;0;0;0;0;0;545260;6479851
580;630100;5;0;0;1;0;0;1;1;0;0;0;2;0;0;0;0;0;543809;6482525
580;630100;5;0;0;0;1;0;0;0;0;2;0;0;2;0;0;0;0;544788;6481127
580;630100;5;0;0;0;0;0;0;1;0;0;0;1;1;0;0;2;0;545613;6481931
580;630100;5;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;2;545053;6481654
580;630100;5;0;0;0;0;0;0;0;1;2;0;0;1;1;0;0;0;543153;6484096
580;630100;5;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;544654;6482179
580;630100;4;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;545009;6481574
580;630100;4;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;543270;6484386
580;630100;4;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;543815;6479562
580;630100;4;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;544371;6481753
580;630100;4;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;544882;6481434
580;630100;4;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;543836;6482606
580;630100;4;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;544959;6480035
580;630100;4;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;543724;6482339
580;630100;4;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;542161;6484414
580;630202;6;0;0;1;0;1;0;0;0;0;1;1;0;0;1;1;0;546184;6475061
580;630202;6;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;2;545440;6475781
580;630202;5;0;0;0;0;0;1;0;0;1;1;0;2;0;0;0;0;544839;6474393
580;630202;5;0;0;0;0;0;0;1;1;0;0;1;2;0;0;0;0;545456;6476596
580;630202;5;0;0;0;0;0;0;0;2;0;0;2;1;0;0;0;0;544265;6477548
580;630202;4;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;545852;6475483
580;630202;4;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;545676;6475038
580;630202;4;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;545894;6475499
580;630202;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;546141;6474642
580;630202;3;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;545453;6475829
580;630202;3;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;544933;6477560
580;630202;3;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;545635;6475862
580;630202;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;544885;6474426
580;630202;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;545935;6475516
580;630202;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;546038;6475274
580;630202;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;545835;6474853
580;630202;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;544847;6477567
580;630202;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;544713;6477592
580;630202;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;545906;6474498
580;630201;6;0;0;0;0;1;0;0;0;1;2;0;0;1;0;1;0;543713;6477767
580;630201;6;0;0;0;0;0;0;0;0;0;0;1;3;0;0;2;0;543554;6477313
580;630201;5;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;543967;6477098
580;630201;5;0;0;0;0;0;1;1;1;0;0;2;0;0;0;0;0;544496;6477245
580;630201;4;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;544403;6477256
580;630201;4;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;544445;6477271
580;630201;3;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;543496;6477212
580;630201;3;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;544483;6477284
580;630201;3;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;543082;6477795
580;630201;3;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;544518;6477208
580;630201;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;544304;6477818
580;630201;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;543107;6477796
580;630201;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;543130;6477843
580;630201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;544427;6477627
580;630201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;543591;6477829
580;630201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;544059;6478492
580;630201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;543211;6477710
580;630201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;544180;6478250
580;630201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;543123;6477718
580;630201;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;543135;6477961
580;630200;8;0;0;1;0;0;1;1;0;0;1;2;0;2;0;0;0;549575;6478799
580;630200;8;0;0;0;1;2;0;1;1;0;0;3;0;0;0;0;0;548488;6478263
580;631108;4;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;546205;6477567
580;631108;3;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;546007;6477490
580;631108;3;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;546242;6477563
580;631108;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;546240;6477574
580;631107;7;1;0;1;0;0;1;0;0;0;4;0;0;0;0;0;0;545933;6477516
580;631107;6;1;1;0;0;0;0;2;0;0;0;1;1;0;0;0;0;545862;6477498
580;631107;6;0;0;0;0;1;1;0;0;0;0;2;0;1;0;1;0;545889;6477503
580;631107;5;0;0;0;0;1;1;1;0;0;0;2;0;0;0;0;0;545973;6477475
580;631107;5;0;0;0;0;0;0;0;0;0;1;0;1;1;0;2;0;545867;6477450
580;631107;3;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;545915;6477451
580;631107;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;545966;6477513
580;631106;41;0;0;1;0;2;0;0;1;7;5;2;4;3;2;2;12;545782;6477479
580;631105;4;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;545910;6477272
580;631105;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;545518;6477344
580;631104;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;545650;6477441
580;631102;7;1;1;1;0;0;0;1;1;0;0;2;0;0;0;0;0;546906;6478014
580;631102;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;546884;6478001
580;631102;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;546792;6477937
580;631101;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;545996;6477571
580;631101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;546217;6477617
580;631100;3;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;545810;6477616
580;631100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;545772;6477611
580;631100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;545744;6477604
580;630300;7;0;0;0;0;1;1;1;0;0;1;1;2;0;0;0;0;548577;6479339
580;630300;4;0;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;548646;6479335
580;630300;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;548623;6479424
580;630300;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;548638;6479360
580;630300;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;548513;6479256
580;630300;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;548635;6479390
580;630300;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;548578;6479390
580;630203;5;1;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;544557;6474621
580;630203;4;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;544536;6474653
580;630203;3;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;544623;6474648
580;630203;3;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;544614;6474476
580;630203;3;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;544481;6474553
580;630203;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;544681;6474480
580;630203;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;544410;6474563
580;630203;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;544148;6474659
580;630203;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;544111;6474677
580;630203;10;0;0;0;0;0;0;0;0;0;0;0;0;1;6;3;0;544289;6474751
580;630203;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;544577;6474678
580;630203;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;544653;6474620
580;630200;3;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;548725;6480334
580;630200;3;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;548179;6479294
580;630200;3;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;548156;6480779
580;630200;3;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;550030;6482995
580;630200;3;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;548247;6478838
580;630200;3;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;549432;6478841
580;630200;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;545679;6478408
580;630200;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;547839;6481193
580;630200;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;548331;6480626
580;630200;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;547083;6478163
580;630200;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;546410;6479520
580;630200;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;547054;6476869
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;548448;6479868
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;549480;6479545
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;548195;6480628
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;545823;6479180
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;549493;6478844
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;548682;6480254
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;548131;6478754
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;545412;6477788
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;544906;6478320
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;544781;6477670
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;543942;6478659
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;549514;6479583
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;548209;6478917
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;545893;6479379
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;545699;6478033
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;545856;6479405
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;548820;6480327
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;548305;6480248
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;548221;6479236
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;548052;6481058
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;547400;6479786
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;549689;6478583
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;549392;6478173
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;545651;6478865
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;544727;6477648
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;550133;6482856
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;549027;6478174
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;548959;6479614
580;630200;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;548496;6479649
580;630200;8;0;0;0;0;0;0;0;0;0;5;0;1;1;1;0;0;546978;6476924
580;630200;6;0;0;0;0;2;1;0;1;0;0;0;2;0;0;0;0;547398;6476402
580;630200;6;0;0;0;0;1;0;1;0;0;0;1;1;0;1;1;0;548647;6479813
580;630200;6;0;0;0;0;0;0;0;1;1;2;0;1;1;0;0;0;547411;6476631
580;630200;6;0;0;0;0;0;0;0;1;0;3;1;0;1;0;0;0;548896;6478989
580;630200;6;0;0;0;0;0;0;0;0;1;2;1;1;0;0;0;1;547314;6476848
580;630200;5;1;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;548134;6479284
580;630200;5;1;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;548170;6478273
580;630200;5;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;545628;6478259
580;630200;5;0;0;0;0;1;0;0;0;0;0;1;0;0;0;3;0;549500;6478541
580;630200;5;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;0;547435;6481074
580;630200;5;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;549207;6479978
580;630200;5;0;0;0;0;0;0;0;2;1;0;0;0;2;0;0;0;545666;6478295
580;630200;5;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;0;550844;6479994
580;630200;4;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;544686;6477688
580;630200;4;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;548331;6481227
580;630200;4;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;547774;6480801
580;630200;4;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;549029;6479021
580;630200;4;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;549473;6478843
580;630200;4;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;547586;6478572
580;630200;4;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;548833;6480296
580;630200;4;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;543934;6478817
580;630200;4;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;547073;6476870
580;630200;4;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;547206;6480182
580;630200;4;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;544647;6480036
580;630200;4;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;547070;6476894
580;630200;4;0;0;0;0;0;0;2;0;0;0;1;1;0;0;0;0;549464;6478803
580;630200;4;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;548072;6479344
580;630200;4;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;547552;6479511
580;630200;4;0;0;0;0;0;0;0;0;0;1;0;0;2;0;1;0;549017;6477887
580;630200;3;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;548471;6481242
580;630200;3;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;547056;6478103
580;630200;3;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;544681;6479995
580;630200;3;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;549665;6477744
580;630200;3;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;549484;6479683
580;630200;3;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;545515;6478286
580;630200;3;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;549065;6479101
580;630200;3;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;548140;6478720
580;630200;3;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;548430;6480291
580;630200;3;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;547774;6479495
580;630200;3;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;547615;6479730
580;630200;3;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;549265;6478391
580;620101;5;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;542532;6480521
580;620101;5;0;0;1;0;1;0;0;0;0;0;2;1;0;0;0;0;542489;6480601
580;620101;5;0;0;0;0;1;1;1;0;0;0;2;0;0;0;0;0;542440;6482210
580;620101;5;0;0;0;0;0;0;1;1;1;0;0;2;0;0;0;0;542409;6481293
580;620101;5;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0;541977;6483879
580;620101;4;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;541337;6481350
580;620101;4;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;542337;6483300
580;620101;4;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;540879;6481297
580;620101;33;0;0;0;0;1;1;0;1;12;5;5;4;3;0;0;1;541755;6482777
580;620101;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;542660;6481126
580;620101;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;541087;6481401
580;620101;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;542575;6480916
580;620101;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;542485;6480689
580;620101;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;542235;6481315
580;620101;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;541721;6481413
580;620101;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;542198;6481768
580;620101;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;542545;6480485
580;620101;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;542440;6481219
580;620101;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;542367;6484023
580;620101;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;540753;6482128
580;620101;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;542047;6484165
580;620101;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;542365;6482239
580;620101;12;0;0;0;0;0;1;3;0;0;1;0;4;0;2;1;0;537067;6479321
580;620101;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;541922;6481477
580;620100;9;2;0;1;0;0;0;0;0;0;4;0;0;2;0;0;0;541838;6479919
580;620100;8;0;0;0;0;0;0;0;0;0;1;2;1;1;1;2;0;539143;6478716
580;620100;7;0;0;1;0;2;0;0;1;0;1;1;0;1;0;0;0;540746;6481187
580;620100;7;0;0;0;0;0;0;1;1;3;0;0;2;0;0;0;0;541034;6480587
580;620100;7;0;0;0;0;0;0;0;3;0;0;1;2;0;1;0;0;540625;6481140
580;620100;7;0;0;0;0;0;0;0;0;1;0;1;2;2;0;0;1;542179;6479345
580;620100;6;1;1;1;1;0;0;0;0;0;2;0;0;0;0;0;0;540712;6478395
580;620100;6;0;0;0;0;1;1;1;1;0;0;0;2;0;0;0;0;541096;6479390
580;620100;5;2;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;540538;6481144
580;620100;5;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;540697;6481154
580;620100;5;0;1;0;0;2;0;0;0;0;0;1;1;0;0;0;0;542190;6480461
580;620100;5;0;0;1;0;1;0;0;1;0;0;2;0;0;0;0;0;541672;6479997
580;620100;5;0;0;0;1;1;0;0;1;0;0;0;2;0;0;0;0;540187;6481031
580;620100;5;0;0;0;0;2;1;0;0;0;1;0;1;0;0;0;0;541885;6478677
580;620100;5;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;540709;6481205
580;620100;5;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;542944;6478303
580;620100;5;0;0;0;0;0;1;0;2;0;0;0;2;0;0;0;0;540876;6480439
580;620102;4;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;542815;6475648
580;620102;4;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;542839;6475837
580;620102;4;0;0;0;0;0;1;0;0;0;1;0;0;2;0;0;0;544664;6475467
580;620102;4;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;543084;6475811
580;620102;4;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;542938;6475772
580;620102;4;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;543402;6475266
580;620102;4;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;541480;6475516
580;620102;3;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;543936;6475264
580;620102;3;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;542947;6476244
580;620102;3;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;543032;6476137
580;620102;3;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;541538;6475511
580;620102;3;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;543337;6475233
580;620102;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;543775;6475605
580;620102;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;542890;6475803
580;620102;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;543987;6474823
580;620102;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;543384;6475208
580;620102;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;543074;6476024
580;620102;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;542841;6475812
580;620102;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;543882;6475692
580;620102;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;543739;6475325
580;620102;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;543348;6476681
580;620102;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;542762;6475855
580;620102;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;543170;6475883
580;620102;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;542863;6475768
580;620102;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;543942;6474853
580;620102;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;544510;6475320
580;620102;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;543770;6475168
580;620102;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;543744;6475219
580;620102;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;543411;6475211
580;620102;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;542259;6475736
580;620102;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;543741;6475262
580;620102;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;542809;6475828
580;620102;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;544465;6474772
580;620102;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;543386;6475286
580;620102;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;544086;6475295
580;620102;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;542874;6475801
580;620102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;543089;6476060
580;620102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;542502;6476152
580;620102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;543402;6475266
580;620102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;542994;6475787
580;620101;8;1;0;0;0;1;0;1;1;0;1;1;2;0;0;0;0;542685;6482068
580;620101;6;0;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0;540985;6481379
580;620100;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;541066;6479515
580;620100;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;540294;6481422
580;620100;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;539208;6480667
580;620100;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;538893;6478198
580;620100;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;540708;6481123
580;620100;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;539390;6480446
580;620100;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;540943;6480452
580;620100;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;539965;6480008
580;620100;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;540500;6481158
580;620100;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;539643;6480348
580;620100;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;539227;6480314
580;620100;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;539156;6480910
580;620100;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;542511;6479521
580;620100;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;542792;6479328
580;620100;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;539440;6480461
580;620100;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;540489;6479934
580;620100;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;539257;6480321
580;620100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;541742;6480312
580;620100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;543540;6479714
580;620100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;541500;6480504
580;620100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;540908;6480513
580;620100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;539706;6480488
580;620100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;540475;6479614
580;620100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;542430;6479815
580;620100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;541994;6480420
580;620100;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;540808;6478530
580;620100;16;0;0;0;2;1;0;0;0;1;3;2;0;5;2;0;0;539431;6477487
580;620100;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;540769;6480570
